TICID,Camera,CCD,Tmag,RA,Dec,sector
950436362,1,2,17.76,198.5282,52.3975,76
950440822,1,2,16.86,195.647,52.1196,76
950446963,1,2,17.2,199.8676,52.3929,76
950449049,1,2,16.92,199.166,53.4554,76
950452531,1,2,17.34,197.9496,54.1841,76
950456860,1,2,17.7,197.4828,55.0605,76
950459745,1,2,17.68,196.5115,56.2596,76
950464763,1,2,16.86,197.2017,57.9103,76
950471181,1,2,16.76,191.7638,49.5735,76
950474300,1,2,17.26,190.4886,50.5999,76
950481154,1,2,17.0,189.6962,51.3686,76
950483547,1,2,18.16,188.5641,52.1352,76
950485139,1,2,17.08,188.9233,52.1033,76
950490071,1,2,17.49,192.3905,52.0363,76
950498492,1,2,17.02,192.3345,55.2684,76
950500185,1,2,17.25,190.2901,54.1316,76
950506740,1,2,18.13,188.6353,56.112,76
950519161,1,2,18.41,183.0778,54.1609,76
950522820,1,2,17.73,183.0468,54.8721,76
950555121,1,2,17.4,194.9334,57.3959,76
950557299,1,2,17.29,194.5972,58.1546,76
950558214,1,2,17.61,191.6897,56.3345,76
950564103,1,2,17.52,191.0318,58.3977,76
950570354,1,2,15.54,195.1472,59.0715,76
950573692,1,2,17.63,196.5282,59.4358,76
950609431,1,2,17.59,188.604,60.75,76
950631004,2,3,17.17,199.4596,60.0924,76
950632891,2,3,17.17,199.1275,61.4034,76
950638749,2,3,17.48,194.9159,62.5817,76
950646634,2,3,17.7,193.986,63.6857,76
950652114,2,3,17.24,194.4556,65.1126,76
950665488,2,3,16.81,195.1404,66.2669,76
1000749017,1,4,16.92,203.988,33.3719,76
1000758984,1,4,17.74,201.5595,34.5194,76
1000768816,1,4,18.78,205.8,35.3724,76
1000772183,1,4,17.72,204.0867,35.3902,76
1000773335,1,4,17.44,204.1008,35.7969,76
1000781025,1,4,17.71,200.4967,33.751,76
1000792169,1,4,17.63,201.7854,37.4447,76
1000795919,1,4,17.69,204.4952,39.2203,76
1000801379,1,4,18.82,200.8768,38.8246,76
1000804331,1,4,18.7,202.702,39.817,76
1000946479,1,1,17.07,216.1265,44.0999,76
1000994755,1,1,17.65,212.5293,41.3656,76
1000999943,1,1,18.62,209.157,40.7844,76
1001005194,1,1,17.73,210.4771,42.3951,76
1001006749,1,1,17.53,210.9752,43.5816,76
1001008685,1,1,17.3,209.4093,44.0256,76
1001021731,1,1,17.38,205.2809,41.8333,76
1001024276,1,1,18.97,204.1139,42.4863,76
1001045429,1,1,17.38,205.5579,45.3486,76
1001048262,1,1,17.59,207.2126,46.314,76
1001067205,1,1,17.28,210.5554,45.195,76
1001084618,1,1,18.37,216.938,48.4244,76
1001087962,1,1,18.83,215.2328,47.9883,76
1001095070,1,1,17.2,214.3507,49.691,76
1001100501,1,1,17.3,208.8764,46.5569,76
1001105635,1,1,17.58,210.1183,47.9457,76
1001107433,1,1,17.49,209.8442,49.047,76
1001114023,1,1,16.97,208.2919,48.6723,76
1001115868,1,1,17.22,209.3496,49.9844,76
1001137641,1,1,17.7,211.1627,52.7238,76
1001164217,1,1,17.53,204.0217,46.1848,76
1001166180,1,1,17.22,202.0466,46.5139,76
1001172297,1,1,14.24,204.0062,48.4792,76
1001184605,1,1,17.37,204.9211,48.791,76
1001195877,1,1,17.41,203.8103,50.8368,76
1001202099,1,2,17.69,204.3443,53.2251,76
1001203390,1,2,17.58,202.4021,53.3698,76
1001228381,1,2,17.54,200.0344,53.2824,76
1001239332,1,2,16.48,202.997,57.7524,76
1001242660,1,2,17.44,200.3209,58.1251,76
1001253214,2,4,16.81,218.8065,50.8739,76
1001255617,2,4,17.02,219.4228,52.3876,76
1001255955,2,4,14.51,216.6841,50.1064,76
1001257668,2,4,17.43,217.6965,51.1254,76
1001259992,2,4,19.42,215.0717,51.6512,76
1001264924,2,4,17.45,217.4774,52.6434,76
1001274460,2,4,17.36,215.0868,52.2638,76
1001278497,2,4,16.94,213.5851,54.0627,76
1001285596,2,4,17.03,211.6864,53.7497,76
1001305759,2,4,17.5,217.7471,58.0694,76
1001346761,2,3,17.67,209.1373,58.8883,76
1001352638,2,3,17.6,213.1237,59.0202,76
1001362884,2,3,17.53,211.3684,60.3763,76
1001363382,2,3,17.38,209.4895,60.4824,76
1001364570,2,3,16.8,207.5667,60.4104,76
1001378477,2,3,17.66,204.9824,60.175,76
1001382695,2,3,17.75,201.6731,59.3612,76
1001403594,2,3,18.72,203.2786,63.8268,76
1001405934,2,3,16.79,200.6337,64.2627,76
1001411161,2,3,17.65,203.5384,66.0184,76
1001416172,2,3,17.71,213.9909,62.5129,76
1001416747,2,3,17.61,216.1189,62.7711,76
1001424674,2,3,17.73,212.286,62.5285,76
1001444020,2,3,16.64,214.7104,66.7679,76
1001459854,2,3,17.66,211.4751,66.8005,76
1001465171,2,3,17.67,207.8927,66.3879,76
1001467485,2,3,17.45,203.0303,66.9147,76
1001468527,2,3,17.56,203.3826,67.3138,76
1001476206,2,3,17.63,212.9328,67.3177,76
1001491819,2,3,17.15,209.2535,69.3474,76
1001497746,2,2,17.19,213.5823,70.7649,76
1001514002,2,3,17.68,200.3828,69.5421,76
1001545355,2,2,17.02,213.4734,71.6036,76
1001554729,2,2,17.45,218.554,74.1683,76
1102119371,2,4,17.07,220.0788,49.161,76
1102120187,2,4,17.62,221.8382,48.95,76
1102127720,2,4,17.59,225.7016,49.4246,76
1102129242,2,4,17.51,224.028,49.1879,76
1102137840,2,4,17.33,226.9434,52.1673,76
1102142547,2,4,16.92,222.828,51.1799,76
1102143084,2,4,17.24,221.8378,51.3132,76
1102143926,2,4,17.6,223.4276,51.8282,76
1102165168,2,4,17.46,234.3568,51.8576,76
1102185400,2,4,17.44,234.7538,52.6682,76
1102189164,2,1,17.4,237.7724,53.4365,76
1102210045,2,1,17.59,236.2992,56.2764,76
1102210459,2,1,17.6,236.5915,56.0572,76
1102232254,2,4,17.6,227.3042,55.539,76
1102242692,2,4,17.09,232.0379,55.6547,76
1102270758,2,4,17.54,221.681,52.1313,76
1102289153,2,4,17.56,225.1162,54.6333,76
1102296230,2,4,17.63,226.5543,56.5263,76
1102304271,2,4,16.82,224.0036,57.6974,76
1102305202,2,4,17.45,222.0985,57.415,76
1102306251,2,4,17.57,222.5954,57.8935,76
1102317433,2,4,17.43,228.9419,58.906,76
1102320172,2,1,17.86,231.4843,59.2832,76
1102326166,2,1,17.2,232.2153,61.0306,76
1102339958,2,1,17.68,230.2493,62.5111,76
1102343501,2,4,17.94,221.3256,58.8419,76
1102346472,2,4,17.2,223.3473,59.8488,76
1102355041,2,3,17.67,220.4143,62.4674,76
1102359033,2,4,17.46,226.0928,62.2885,76
1102367991,2,2,17.68,227.2874,63.6923,76
1102386116,2,1,17.65,238.808,56.7864,76
1102400359,2,1,17.25,239.5274,60.3244,76
1102403341,2,1,17.38,236.2941,60.3655,76
1102418286,2,1,17.16,236.6744,61.9817,76
1102427606,2,1,17.37,236.3573,62.9028,76
1102456537,2,2,17.45,229.9562,64.2625,76
1102460173,2,2,19.27,228.3579,64.9015,76
1102469580,2,2,17.61,234.4462,67.3243,76
1102474025,2,2,17.52,228.8277,66.715,76
1102493238,2,2,16.59,235.1585,67.9374,76
1102500218,2,2,17.47,235.1141,69.0262,76
1102503442,2,2,17.31,233.2716,69.3876,76
1102528036,2,2,17.3,223.8331,67.5002,76
1102554583,2,2,17.32,230.684,70.1911,76
1102555267,2,2,16.89,233.3558,70.2625,76
1102571593,2,2,17.63,228.9581,71.8433,76
1102573121,2,2,17.27,229.5515,72.0367,76
1102574700,2,2,17.53,227.8365,72.1406,76
1102584065,2,2,17.12,229.1932,73.8687,76
1102591398,2,2,16.58,222.7369,72.8707,76
1102598169,2,2,17.64,222.6795,73.4264,76
1102601958,2,2,17.4,224.8986,75.0902,76
1102613201,2,2,17.67,224.1989,75.4453,76
1102617332,2,2,17.33,223.5974,76.1676,76
1102628617,2,2,17.64,237.0845,74.8646,76
1102630962,2,2,17.32,235.0271,75.1032,76
1102635115,2,2,17.48,233.6617,76.1345,76
1102636440,2,2,17.12,237.2738,76.4987,76
1201119969,2,1,17.53,241.8615,53.3792,76
1201123373,2,1,17.33,243.0239,54.5822,76
1201134218,2,1,17.1,242.8246,55.727,76
1201139164,2,1,17.74,248.4461,55.3621,76
1201155559,2,1,17.5,247.5583,58.1752,76
1201189881,2,1,17.1,245.7491,58.6744,76
1201194272,2,1,17.16,248.495,59.2021,76
1201205500,2,1,17.63,243.9948,60.5312,76
1201210846,2,1,17.54,248.2119,61.6552,76
1201217850,2,1,17.71,240.3031,59.7204,76
1201246068,2,1,17.1,242.5967,63.0146,76
1201286482,2,2,17.49,240.1118,67.7814,76
1201291460,2,2,16.99,241.7223,67.5589,76
1201292734,2,2,17.25,240.5084,67.9484,76
1201307286,2,2,16.73,248.2834,67.5582,76
1201319601,2,2,20.2,247.7509,69.8337,76
1201328516,2,2,16.87,243.5958,70.9721,76
1201360406,2,2,17.36,248.0569,75.21,76
1201364356,2,2,14.31,248.5508,75.9837,76
1271050704,3,2,17.42,257.7222,55.3868,76
1271056707,3,2,17.69,259.7408,56.3641,76
1271088706,2,1,17.73,250.8782,56.6193,76
1271110216,3,2,17.46,258.0437,56.4907,76
1271130540,2,1,17.46,254.1629,57.3176,76
1271134756,3,2,16.79,258.2942,57.8346,76
1271152496,3,2,18.74,255.5197,59.6104,76
1271159228,3,2,17.72,257.9798,60.4603,76
1271164777,2,1,17.54,253.378,59.6295,76
1271189683,2,1,17.69,250.1724,62.2727,76
1271207175,3,2,17.73,256.7247,63.2829,76
1271218438,2,1,17.02,250.9605,63.4748,76
1271222838,3,2,17.67,256.7674,64.2265,76
1271231213,3,2,16.98,257.805,65.6991,76
1271250455,3,2,17.29,254.8123,66.1768,76
1271262829,3,1,17.36,255.0012,67.5413,76
1271265755,3,1,16.96,257.4872,68.3353,76
1271276572,3,1,17.17,257.6767,68.6692,76
1271276791,3,1,18.1,258.924,68.9452,76
1271282343,2,2,16.69,250.099,68.9067,76
1271290530,3,1,17.42,254.001,69.5785,76
1271298334,3,1,17.51,255.4988,71.3741,76
1271314855,3,1,16.92,258.1314,72.4475,76
1271317081,3,1,16.63,259.2769,72.7659,76
1271318147,2,2,16.81,250.2482,71.4492,76
1271322213,3,1,17.6,253.674,72.9564,76
1271341297,3,1,17.54,256.867,74.739,76
1271355422,3,1,17.58,253.8351,76.6034,76
1271357270,3,1,17.48,256.188,76.6937,76
1271357660,3,1,19.05,255.9912,76.7695,76
1271359291,3,1,17.06,251.1296,76.4687,76
1271365948,3,1,16.61,251.7851,77.2132,76
1271368020,3,1,17.17,251.9824,78.0396,76
1400707369,3,2,16.91,269.4972,54.6892,76
1400774494,3,2,17.23,263.6834,56.2096,76
1400807589,3,2,7.64,265.7163,58.6844,76
1400813581,3,2,17.64,269.5878,59.1126,76
1400835500,3,2,17.73,263.6108,58.4093,76
1400855795,3,2,18.84,266.4058,60.3234,76
1400857540,3,2,16.48,266.4744,60.7035,76
1400872564,3,2,17.15,263.6485,60.8675,76
1400901197,3,2,17.01,261.3462,62.1607,76
1400921376,3,2,17.0,260.8265,62.8544,76
1400934613,3,2,16.97,267.2995,64.5925,76
1400948271,3,2,17.35,262.905,64.4054,76
1400989060,3,1,17.48,265.6425,67.9417,76
1400989754,3,1,20.1,265.387,68.0778,76
1401010213,3,1,17.68,264.5917,68.953,76
1551224784,3,3,17.16,279.8042,53.6223,76
1551244833,3,3,17.48,279.2878,55.687,76
1551311020,3,2,17.31,272.0673,54.9735,76
1551408368,3,2,17.71,271.4792,58.5315,76
1551409226,3,2,17.45,271.9975,58.9383,76
1551411930,3,2,17.61,270.3699,59.5439,76
1551442839,3,2,17.57,276.6095,58.6124,76
1551446685,3,2,17.48,276.803,58.8372,76
1551465780,3,2,17.12,277.7587,60.2657,76
1551478353,3,2,17.67,273.6822,59.4557,76
1551498354,3,2,17.51,273.8419,61.6155,76
1551501112,3,2,17.3,273.4907,62.3364,76
1551555236,3,2,17.44,272.0194,62.8809,76
1551567730,3,2,16.91,274.7675,65.0351,76
1551604913,3,1,17.69,277.9011,66.6947,76
1551606954,3,1,16.62,277.0973,66.8739,76
1551611726,3,2,17.69,272.9373,65.8208,76
1551673259,3,1,17.45,270.6343,69.9004,76
1551682236,3,1,17.04,276.6986,70.9105,76
1551695271,3,1,17.07,278.0328,71.2806,76
1551727632,3,1,17.02,272.3318,73.5381,76
1551760928,3,1,17.36,273.0979,76.5632,76
1717391360,3,3,16.39,287.3498,52.2066,76
1717396345,3,3,17.08,287.2699,53.009,76
1717422686,3,3,16.89,289.676,52.1939,76
1717427304,3,3,17.56,288.9928,52.7062,76
1717448196,3,3,16.48,289.9676,54.5345,76
1717486585,3,3,17.22,285.4645,54.6478,76
1717510362,3,3,17.51,288.8654,55.9021,76
1717562071,3,3,17.2,287.7337,57.7647,76
1717573224,3,3,17.35,289.7181,58.6533,76
1717585166,3,3,16.86,289.2471,58.9933,76
1717770932,3,3,17.74,283.2582,55.4834,76
1717851687,3,3,17.7,286.6899,58.4253,76
1717869287,3,3,18.29,283.2901,59.752,76
1717910345,3,3,17.56,281.3935,60.4908,76
1717920160,3,3,17.18,282.9726,60.86,76
1717966873,3,3,17.61,287.8892,61.6962,76
1717993859,3,3,17.4,289.6104,62.9675,76
1718029689,3,2,16.98,280.9992,63.781,76
1718150522,3,1,17.45,281.7677,68.5569,76
1718203434,3,1,16.66,284.5675,71.8587,76
1718249175,3,1,17.74,285.0258,73.0471,76
1718250818,3,1,17.34,281.9573,73.2245,76
1881802786,4,2,15.58,299.7011,47.2916,76
1881834821,4,2,17.66,299.9468,48.1262,76
1881852480,4,2,18.7,299.3844,48.5549,76
1882220505,4,2,17.15,299.602,53.6185,76
1883030509,4,2,17.62,295.3929,49.1202,76
1883145706,4,2,16.84,296.4457,51.7302,76
1883474589,3,3,17.42,295.4514,53.5529,76
1883541078,3,3,17.66,295.8161,55.3391,76
1883541601,3,3,17.24,295.968,55.3298,76
1883641004,3,3,17.04,291.0404,55.1148,76
1883668125,3,3,17.34,290.9614,55.3266,76
1883904001,3,3,17.36,297.2593,58.2256,76
1883995514,3,3,17.53,294.9825,58.2352,76
1884076062,3,3,18.7,291.1593,59.6962,76
1884113690,3,3,17.25,290.6043,62.1642,76
